939,100,,US,US,US,USD,
59083,1000117,,US,US,US,USD,
59083,1000149,,US,US,US,USD,
9703,1000323,,US,US,US,USD,
3817,1000670,,US,US,US,USD,
5223,10008,,US,US,US,USD,
59083,1001190,,US,US,US,USD,
19741,1001475,,US,US,US,USD,
59083,1001778,,US,US,US,USD,
59083,1001880,,US,US,US,USD,
9829,1002,,US,US,US,USD,
59083,1002083,,US,US,US,USD,
59083,1002477,,US,US,US,USD,
59083,1002736,,US,US,US,USD,
59083,1002823,,US,US,US,USD,
59083,1002836,,US,US,US,USD,
59083,1002851,,US,US,US,USD,
59083,1002863,,US,US,US,USD,
59083,1002873,,US,US,US,USD,
59083,1002874,,US,US,US,USD,
9834,1003,,US,US,US,USD,
59083,1003021,,US,US,US,USD,
59083,1003253,,US,US,US,USD,
59083,10033,,US,US,US,USD,
59083,10041,,US,US,US,USD,
59083,1004462,,US,US,US,USD,
59083,1004840,,US,US,US,USD,
59083,1004909,,US,US,US,USD,
59083,1004980,,US,US,US,USD,
59083,1005053,,US,US,US,USD,
59083,1005260,,US,US,US,USD,
59083,1005977,,US,US,US,USD,
59083,1006094,,US,US,US,USD,
59083,1006122,,US,US,US,USD,
59083,1006583,,US,US,US,USD,
59083,1006678,,US,US,US,USD,
7986,1006864,,US,US,US,USD,
59083,1006921,,US,US,US,USD,
59083,1006930,,US,US,US,USD,
59083,1007058,,US,US,US,USD,
59083,1007164,,US,US,US,EUR,
59083,1008,,US,US,US,USD,
59083,1008481,,US,US,US,USD,
59083,1009466,,US,US,US,USD,
59083,1009475,,US,US,US,USD,
59083,1009565,,US,US,US,USD,
59083,1009614,,US,US,US,USD,
59083,1009699,,US,US,US,USD,
59083,1010064,,US,US,US,USD,
59083,1010170,,US,US,US,USD,
59083,1010259,,US,US,US,USD,
7986,1010291,,US,US,US,USD,
59083,10104,,US,US,US,USD,
59083,1010919,,US,US,US,USD,
59083,1010929,,US,US,US,USD,
321759,10124,,US,US,US,USD,
59083,1012955,,US,US,US,USD,
59083,1013090,,US,US,US,USD,
33100,10150,,US,US,US,USD,
59083,1015252,,US,US,US,USD,
134,1015450,,US,US,US,USD,
59083,1015775,,US,US,US,USD,
59083,10158,,US,US,US,USD,
59083,1015960,,US,US,US,USD,
59083,1016088,,US,US,US,USD,
59083,1016114,,US,US,US,USD,
59083,1016142,,US,US,US,USD,
59083,1016176,,US,US,US,USD,
59083,1016493,,US,US,US,USD,
36622,10165,,US,US,US,USD,
59083,1016680,,US,US,US,USD,
9940,1017,,US,US,US,USD,
3242,10185,,US,US,US,USD,
846,10198,,US,US,US,USD,
583,10204,,US,US,US,USD,
3242,10207,,US,US,US,USD,
59083,1020993,,US,US,US,USD,
59083,1021372,,US,US,US,USD,
59083,1021401,,US,US,US,USD,
59083,1021814,,US,US,US,USD,
59083,1021820,,US,US,US,USD,
59083,1022000,,US,US,US,USD,
59083,1022040,,US,US,US,USD,
59083,1022083,,US,US,US,USD,
59083,1022085,,US,US,US,USD,
59083,1022091,,US,US,US,USD,
59083,1022193,,US,US,US,USD,
59083,1022318,,US,US,US,USD,
59083,1022384,,US,US,US,USD,
59083,1022450,,US,US,US,USD,
59083,1022712,,US,US,US,USD,
59083,1022781,,US,US,US,USD,
59083,1023120,,US,US,US,USD,
59083,10232,,US,US,US,USD,
59083,1023410,,US,US,US,USD,
59083,1023820,,US,US,US,USD,
10211,1024,,US,US,US,USD,
59083,1024229,,US,US,US,USD,
59083,1025277,,US,US,US,USD,
59083,10270,,US,US,US,USD,
59083,1027042,,US,US,US,USD,
9716,1027408,,US,US,US,USD,
59083,1027423,,US,US,US,USD,
59083,1027608,,US,US,US,USD,
59083,1028553,,US,US,US,USD,
59083,1028571,,US,US,US,USD,
59083,1028581,,US,US,US,USD,
59083,1028582,,US,US,US,USD,
59083,1028590,,US,US,US,USD,
59083,1029234,,US,US,US,USD,
59083,1029419,,US,US,US,USD,
59083,10296,,US,US,US,USD,
59083,1029774,,US,US,US,USD,
59083,1030708,,US,US,US,USD,
59083,1030868,,US,US,US,USD,
3817,1030889,,US,US,US,USD,
59083,1031767,,US,US,US,USD,
59083,1031885,,US,US,US,USD,
59083,1032831,,US,US,US,USD,
59083,1032939,,US,US,US,USD,
174353,1033169,,US,US,US,USD,
153618,1033209,,US,US,US,USD,
28815,1033241,,US,US,US,USD,
59083,1034019,,US,US,US,USD,
59083,1034429,,US,US,US,USD,
59083,1034436,,US,US,US,USD,
59083,1034447,,US,US,US,USD,
59083,1034463,,US,US,US,USD,
59083,1034466,,US,US,US,USD,
59083,1034467,,US,US,US,USD,
59083,1034474,,US,US,US,USD,
59083,1034475,,US,US,US,USD,
59083,1034476,,US,US,US,USD,
59083,1034484,,US,US,US,USD,
59083,1034485,,US,US,US,USD,
59083,1034489,,US,US,US,USD,
59083,1034490,,US,US,US,USD,
59083,1034491,,US,US,US,USD,
59083,1034492,,US,US,US,USD,
59083,1034501,,US,US,US,USD,
59083,1034511,,US,US,US,USD,
59083,1034512,,US,US,US,USD,
59083,1034521,,US,US,US,USD,
59083,1034522,,US,US,US,USD,
59083,10349,,US,US,US,USD,
59083,1035213,,US,US,US,USD,
20056,1035280,,US,US,US,USD,
59083,1035527,,US,US,US,USD,
59083,1035657,,US,US,US,USD,
59083,10376,,US,US,US,USD,
59083,10401,,US,US,US,USD,
59083,10475,,US,US,US,USD,
59083,10486,,US,US,US,USD,
59083,10516,,US,US,US,USD,
59083,10517,,US,US,US,USD,
59083,10518,,US,US,US,USD,
59083,10519,,US,US,US,USD,
59083,10520,,US,US,US,USD,
29247,1052734,,US,US,US,USD,
59083,1053093,,US,US,US,USD,
3841,1053449,,US,US,US,USD,
59083,1053903,,US,US,US,USD,
33100,10558,,US,US,US,USD,
59083,1055838,,US,US,US,USD,
59083,1056365,,US,US,US,USD,
1448,10566,,US,US,US,USD,
59083,10570,,US,US,US,USD,
314714,1057411,,US,US,US,USD,
59083,1057432,,US,US,US,USD,
20056,1057530,,US,US,US,USD,
59083,1057638,,US,US,US,USD,
59083,1057648,,US,US,US,USD,
10933,1058,,US,US,US,USD,
59083,1058061,,US,US,US,GBP,
10943,1059,,US,US,US,USD,
59083,1060890,,US,US,US,USD,
59083,1060937,,US,US,US,USD,
59083,10610,,US,US,US,USD,
21774,10622,,US,US,US,USD,
36578,10630,,US,US,US,USD,
2845,10631,,US,US,US,USD,
846,10643,,US,US,US,USD,
1498,10665,,US,US,US,USD,
4292,10666,,US,US,US,USD,
624,10678,,US,US,US,USD,
59083,10679,,US,US,US,USD,
21774,10684,,US,US,US,USD,
59083,10700,,US,US,US,USD,
59083,10709,,US,US,US,USD,
59083,10711,,US,US,US,USD,
59083,10715,,US,US,US,USD,
59083,10719,,US,US,US,USD,
59083,10722,,US,US,US,USD,
59083,10728,,US,US,US,USD,
59083,10754,,US,US,US,USD,
59083,10755,,US,US,US,USD,
59083,10759,,US,US,US,USD,
59083,10797,,US,US,US,USD,
1054,108,,US,US,US,USD,
59083,1080549,,US,US,US,USD,
59083,1080569,,US,US,US,USD,
11221,1081,,US,US,US,USD,
59083,1082747,,US,US,US,USD,
59083,10840,,US,US,US,USD,
12116,1084450,,US,US,US,USD,
14589,1086984,,US,US,US,USD,
59083,1087259,,US,US,US,USD,
59083,1087418,,US,US,US,USD,
16353,10878,,US,US,US,USD,
59083,10879,,US,US,US,USD,
59083,1088410,,US,US,US,USD,
59083,1089350,,US,US,US,USD,
59083,10899,,US,US,US,USD,
523528,1090375,,US,US,US,USD,
59083,1090502,,US,US,US,USD,
11405,1091,,US,US,US,USD,
59083,1091642,,US,US,US,USD,
59083,1091886,,US,US,US,USD,
59083,1092253,,US,US,US,USD,
59083,1092310,,US,US,US,USD,
59083,1092462,,US,US,US,USD,
29722,1092995,,US,US,US,USD,
59083,1093091,,US,US,US,USD,
59083,1093313,,US,US,US,USD,
59083,1093535,,US,US,US,USD,
9703,1094013,,US,US,US,USD,
59083,1094135,,US,US,US,USD,
59083,1094746,,US,US,US,USD,
59083,1094907,,US,US,US,USD,
59083,1094943,,US,US,US,USD,
11497,1095,,US,US,US,USD,
59083,10958,,US,US,US,USD,
59083,1096469,,US,US,US,USD,
59083,1097705,,US,US,US,USD,
59083,1097875,,US,US,US,USD,
59083,1097896,,US,US,US,USD,
59083,10980,,US,US,US,USD,
18190,1098008,,US,US,US,USD,
18190,1098037,,US,US,US,USD,
18190,1098039,,US,US,US,USD,
18190,1098075,,US,US,US,USD,
18190,1098087,,US,US,US,USD,
18190,1098091,,US,US,US,USD,
18190,1098101,,US,US,US,USD,
18190,1098102,,US,US,US,USD,
59083,10985,,US,US,US,USD,
59083,1099183,,US,US,US,USD,
18190,1099357,,US,US,US,USD,
18190,1099385,,US,US,US,USD,
14609,1099482,,US,US,US,USD,
18190,1100035,,US,US,US,USD,
18190,1100076,,US,US,US,USD,
59083,1100623,,US,US,US,USD,
59083,11014,,US,US,US,USD,
59083,1102392,,US,US,US,USD,
59083,1102422,,US,US,US,USD,
59083,1102423,,US,US,US,USD,
1498,1102428,,US,US,US,USD,
59083,1102460,,US,US,US,USD,
19741,1102642,,US,US,US,USD,
59083,1102769,,US,US,US,USD,
59083,1103489,,US,US,US,USD,
59083,1103544,,US,US,US,USD,
59083,1103570,,US,US,US,USD,
59083,1103625,,US,US,US,USD,
59083,1103903,,US,US,US,USD,
59083,1104834,,US,US,US,USD,
59083,1104874,,US,US,US,USD,
59083,11049,,US,US,US,USD,
59083,1104930,,US,US,US,USD,
59083,1104931,,US,US,US,USD,
59083,1104950,,US,US,US,USD,
59083,1104957,,US,US,US,USD,
4371,11051,,US,US,US,USD,
59083,1106396,,US,US,US,USD,
59083,1106419,,US,US,US,USD,
18190,1106533,,US,US,US,USD,
59083,1106612,,US,US,US,USD,
59083,1106768,,US,US,US,USD,
59083,1106910,,US,US,US,USD,
59083,1106971,,US,US,US,USD,
624,1107461,,US,US,US,USD,
59083,1107578,,US,US,US,USD,
59083,1107613,,US,US,US,USD,
11741,1109,,US,US,US,USD,
59083,1109894,,US,US,US,USD,
59083,111,,US,US,US,USD,
8287,11125,,US,US,US,USD,
59083,1112664,,US,US,US,USD,
59083,1112699,,US,US,US,USD,
59083,1113236,,US,US,US,USD,
59083,1113325,,US,US,US,USD,
5922,1114090,,US,US,US,USD,
59083,1114854,,US,US,US,USD,
59083,1115536,,US,US,US,USD,
3423,1116070,,US,US,US,USD,
506303,1117330,,US,US,US,USD,
59083,1118435,,US,US,US,USD,
59083,1118620,,US,US,US,USD,
5179,1119101,,US,US,US,USD,
59083,1119705,,US,US,US,USD,
1182,112,,US,US,US,USD,
59083,1120084,,US,US,US,USD,
59083,1120095,,US,US,US,USD,
59083,1120121,,US,US,US,USD,
59083,1121178,,US,US,US,USD,
59083,1121480,,US,US,US,USD,
12231,1122,,US,US,US,USD,
59083,1123801,,US,US,US,USD,
59083,1124089,,US,US,US,USD,
59083,1124211,,US,US,US,USD,
59083,1126235,,US,US,US,USD,
59083,1126241,,US,US,US,USD,
59083,1126529,,US,US,US,USD,
59083,1126774,,US,US,US,USD,
59083,1126885,,US,US,US,USD,
59083,1127277,,US,US,US,USD,
59083,1127541,,US,US,US,USD,
59083,1127944,,US,US,US,EUR,
59083,1128913,,US,US,US,USD,
59083,1131066,,US,US,US,USD,
59083,1131419,,US,US,US,USD,
59083,1131908,,US,US,US,USD,
59083,1131916,,US,US,US,USD,
59083,1131917,,US,US,US,USD,
59083,1132774,,US,US,US,USD,
59083,1133231,,US,US,US,USD,
59083,1133248,,US,US,US,USD,
59083,1134207,,US,US,US,USD,
59083,1134223,,US,US,US,USD,
59083,1134476,,US,US,US,USD,
59083,1134533,,US,US,US,USD,
8652,1134661,,US,US,US,USD,
119306,11374,,US,US,US,USD,
59083,1138251,,US,US,US,USD,
59083,1138296,,US,US,US,USD,
59083,11410,,US,US,US,USD,
523158,1143892,,US,US,US,USD,
12540,1144,,US,US,US,USD,
6923,1146,,US,US,US,USD,
315246,115,,US,US,US,USD,
29986,1150382,,US,US,US,USD,
59083,11511,,US,US,US,USD,
59083,1151437,,US,US,US,USD,
59083,1151479,,US,US,US,USD,
8652,1151854,,US,US,US,USD,
9659,1151912,,US,US,US,USD,
25211,1152353,,US,US,US,USD,
59083,1152394,,US,US,US,USD,
59083,11541,,US,US,US,USD,
59083,11543,,US,US,US,USD,
35512,1154586,,US,US,US,USD,
59083,1154811,,US,US,US,USD,
27957,1155865,,US,US,US,USD,
59083,11610,,US,US,US,USD,
134,1162358,,US,US,US,USD,
59083,1163487,,US,US,US,USD,
59083,1163563,,US,US,US,USD,
59083,1164022,,US,US,US,USD,
59083,1165236,,US,US,US,USD,
59083,1165678,,US,US,US,USD,
59083,1165741,,US,US,US,USD,
5922,1166602,,US,US,US,USD,
59083,1166859,,US,US,US,USD,
59083,1167387,,US,US,US,USD,
59083,1167645,,US,US,US,USD,
59083,1167978,,US,US,US,USD,
59083,1168029,,US,US,US,USD,
59083,1168043,,US,US,US,USD,
151894,1168579,,US,US,US,USD,
59083,1168913,,US,US,US,USD,
151894,1169084,,US,US,US,USD,
59083,1169369,,US,US,US,USD,
59083,1169381,,US,US,US,USD,
151894,1170066,,US,US,US,USD,
59083,11711,,US,US,US,USD,
59083,1171418,,US,US,US,USD,
1240,118,,US,US,US,USD,
59083,11801,,US,US,US,USD,
59083,11830,,US,US,US,USD,
59083,11838,,US,US,US,USD,
59083,11843,,US,US,US,USD,
1250,119,,US,US,US,USD,
59083,11963,,US,US,US,USD,
16983,12057,,US,US,US,USD,
59083,12084,,US,US,US,USD,
7336,1209,,US,US,US,USD,
59083,12103,,US,US,US,USD,
59083,12110,,US,US,US,USD,
13816,1213,,US,US,US,USD,
59083,12196,,US,US,US,USD,
59083,12201,,US,US,US,USD,
59083,12222,,US,US,US,USD,
59083,12271,,US,US,US,USD,
13991,1228,,US,US,US,USD,
1448,123,,US,US,US,USD,
14001,1230,,US,US,US,USD,
14019,1231,,US,US,US,USD,
14074,1241,,US,US,US,USD,
14293,1249,,US,US,US,USD,
59083,12491,,US,US,US,USD,
1498,125,,US,US,US,USD,
12547,1264,,US,US,US,USD,
59083,12653,,US,US,US,USD,
14589,1266,,US,US,US,USD,
14632,1268,,US,US,US,USD,
59083,12770,,US,US,US,USD,
59083,12773,,US,US,US,USD,
59083,12775,,US,US,US,USD,
59083,12819,,US,US,US,USD,
59083,12901,,US,US,US,USD,
59083,12918,,US,US,US,USD,
59083,12947,,US,US,US,USD,
59083,12973,,US,US,US,USD,
134,13,,US,US,US,USD,
15097,1302,,US,US,US,USD,
16983,13052,,US,US,US,USD,
59083,13068,,US,US,US,USD,
5922,1310,,US,US,US,USD,
59083,13185,,US,US,US,USD,
5223,13192,,US,US,US,USD,
59083,13224,,US,US,US,USD,
15488,1324,,US,US,US,USD,
3242,13372,,US,US,US,USD,
59083,13405,,US,US,US,USD,
59083,13530,,US,US,US,USD,
59083,13565,,US,US,US,USD,
59083,13644,,US,US,US,USD,
59083,13660,,US,US,US,USD,
16350,1379,,US,US,US,USD,
16353,1380,,US,US,US,USD,
16427,1382,,US,US,US,USD,
59083,13854,,US,US,US,USD,
59083,13903,,US,US,US,USD,
59083,13942,,US,US,US,USD,
23964,13959,,US,US,US,USD,
59083,13992,,US,US,US,USD,
16737,1400,,US,US,US,USD,
167006,14009,,US,US,US,USD,
59083,14061,,US,US,US,USD,
59083,14066,,US,US,US,USD,
16915,1409,,US,US,US,USD,
16940,1413,,US,US,US,USD,
24096,14130,,US,US,US,USD,
16983,1416,,US,US,US,USD,
59083,14253,,US,US,US,USD,
59083,14291,,US,US,US,USD,
59083,14327,,US,US,US,USD,
17327,1433,,US,US,US,USD,
17444,1439,,US,US,US,USD,
59083,14479,,US,US,US,USD,
17636,1448,,US,US,US,USD,
59083,14480,,US,US,US,USD,
59083,14484,,US,US,US,USD,
59083,14485,,US,US,US,USD,
59083,14487,,US,US,US,USD,
11714,1449,,US,US,US,USD,
59083,14545,,US,US,US,USD,
59083,14551,,US,US,US,USD,
59083,14588,,US,US,US,USD,
59083,14592,,US,US,US,USD,
59083,14593,,US,US,US,USD,
59083,14595,,US,US,US,USD,
59083,14600,,US,US,US,USD,
59083,14625,,US,US,US,USD,
59083,14628,,US,US,US,USD,
